property_id,type,activation_date,bathroom,floor,total_floor,furnishing,gym,latitude,longitude,lease_type,lift,locality,parking,property_age,property_size,swimming_pool,pin_code,rent,deposit,building_type,photo_count,request_day_within_7d,categories_7day,request_day_within_3d,categories_3day
ff8081815a21c03b015a26cb8de76e1f,BHK2,2017-02-10 15:13:00,1,1,2.0,SEMI_FURNISHED,0,13.05627967,77.50745423,ANYONE,0,Bhuvaneshwari Nagar,TWO_WHEELER,7,700,0,560073.0,6500,50000,AP,0,1,cat_1_to_2,,
ff8081815a21c03b015a26cff80b71f8,BHK1,2017-02-11 19:02:00,1,0,2.0,SEMI_FURNISHED,0,12.79868915,77.70638165,ANYONE,0,Suryanagar,TWO_WHEELER,5,400,0,562107.0,6000,60000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c03b015a26d385dc7508,BHK2,2017-02-10 13:33:00,1,4,8.0,SEMI_FURNISHED,0,12.7571401,77.70224161,ANYONE,1,Bommasandra,BOTH,3,680,0,562106.0,7500,75000,AP,10,2,cat_1_to_2,,
ff8081815a21c03b015a26d7e4fd7848,RK1,2017-02-10 14:06:00,1,3,3.0,SEMI_FURNISHED,0,12.9523433,77.71514193,ANYONE,0,Marathahalli,BOTH,0,150,0,560037.0,8000,50000,IF,8,3,cat_3_to_5,,
ff8081815a21c03b015a26dbcb437bf4,RK1,2017-02-10 13:32:00,1,3,3.0,SEMI_FURNISHED,0,12.97227883,77.64368265,BACHELOR,0,Indiranagar,TWO_WHEELER,10,100,0,560038.0,6000,12000,IF,3,16,cat_above_5,7.0,cat_above_5
ff8081815a21c03b015a26dd181d7d44,BHK2,2017-02-10 14:06:00,2,1,5.0,SEMI_FURNISHED,0,12.9184593,77.67565995,FAMILY,1,Kaikondrahalli,BOTH,1,1240,0,560103.0,29000,145000,AP,2,3,cat_3_to_5,2.0,cat_1_to_2
ff8081815a21c03b015a26ddfae77e57,BHK1,2017-02-10 13:47:00,1,0,0.0,NOT_FURNISHED,0,12.99945135,77.53208029,FAMILY,0,Basaveshwara Nagar,TWO_WHEELER,3,350,0,560079.0,3000,30000,IH,0,5,cat_3_to_5,3.0,cat_3_to_5
ff8081815a21c03b015a26ec47860892,BHK1,2017-02-10 13:48:00,1,1,1.0,NOT_FURNISHED,0,12.99897943,77.53097497,FAMILY,0,Basaveshwara Nagar,TWO_WHEELER,10,600,0,560079.0,4300,43000,IF,0,10,cat_above_5,6.0,cat_above_5
ff8081815a21c03b015a26f01f8a0ca4,RK1,2017-02-16 19:03:00,1,1,2.0,NOT_FURNISHED,0,13.00370171,77.55506668,FAMILY,0,Rajaji Nagar,FOUR_WHEELER,6,300,0,560055.0,9000,100000,IF,5,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c03b015a26f90de714d9,BHK3,2017-02-10 14:50:00,2,1,2.0,SEMI_FURNISHED,0,12.89538611,77.61129431,FAMILY,0,Kodichikknahalli,BOTH,2,1500,0,560076.0,20000,150000,IF,7,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c03b015a26fee4e919ed,BHK3,2017-02-18 10:44:00,3,0,4.0,SEMI_FURNISHED,0,12.89225792,77.5985295,FAMILY,1,Panduranga Nagar,BOTH,6,2400,0,560076.0,21000,100000,AP,1,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c03b015a26ff4c831a35,BHK2,2017-02-10 13:44:00,2,2,4.0,SEMI_FURNISHED,0,12.97752437,77.67644148,ANYONE,1,Kaggadasapura,BOTH,0,1245,0,560093.0,18000,180000,AP,6,6,cat_above_5,6.0,cat_above_5
ff8081815a21c03b015a2708243a2195,BHK3,2017-02-10 15:13:00,3,1,1.0,SEMI_FURNISHED,0,13.00031338,77.54959548,FAMILY,0,Rajajinagar,BOTH,25,1500,0,560086.0,25000,250000,IF,6,1,cat_1_to_2,,
ff8081815a21c03b015a27086b2b21b9,BHK1,2017-02-11 17:24:00,1,1,2.0,SEMI_FURNISHED,0,12.9451288,77.5991508,FAMILY,0,Wilson Garden,TWO_WHEELER,50,1560,0,560030.0,10000,100000,IF,5,6,cat_above_5,3.0,cat_3_to_5
ff8081815a21c03b015a270fb4702694,BHK1,2017-02-19 16:09:00,1,1,1.0,NOT_FURNISHED,0,13.03323261,77.63817398,ANYONE,0,Hennur Bande,TWO_WHEELER,0,650,0,560043.0,6500,50000,IF,0,3,cat_3_to_5,2.0,cat_1_to_2
ff8081815a21c1b1015a21d210fc0f89,BHK3,2017-03-30 19:15:00,2,2,3.0,SEMI_FURNISHED,0,12.895876,77.59549945,ANYONE,1,Panduranga Nagar,BOTH,12,1445,0,560076.0,18000,100000,AP,7,1,cat_1_to_2,,
ff8081815a21c1b1015a21d395e41122,BHK3,2017-02-09 16:15:00,3,2,4.0,SEMI_FURNISHED,1,12.8970168,77.6071578,ANYONE,1,Bilekahalli,BOTH,3,1445,1,560076.0,18000,100000,AP,1,4,cat_3_to_5,1.0,cat_1_to_2
ff8081815a21c1b1015a21da00b51570,BHK2,2017-02-09 14:18:00,2,1,3.0,SEMI_FURNISHED,0,12.9421166,77.5753609,FAMILY,0,Basavanagudi,BOTH,5,1200,0,560004.0,22000,220000,AP,0,6,cat_above_5,2.0,cat_1_to_2
ff8081815a21c1b1015a21da4c821582,BHK2,2017-02-09 14:24:00,1,1,2.0,SEMI_FURNISHED,0,12.9037594,77.5618439,ANYONE,0,Kumaraswamy Layout,NONE,5,600,0,560078.0,8000,50000,IH,0,3,cat_3_to_5,3.0,cat_3_to_5
ff8081815a21c1b1015a21ec3c4f2336,BHK2,2017-02-09 16:29:00,2,0,2.0,SEMI_FURNISHED,0,12.90719972,77.63273755,BACHELOR,0,HSR Layout,TWO_WHEELER,7,1200,0,560102.0,16000,75000,IF,0,4,cat_3_to_5,4.0,cat_3_to_5
ff8081815a21c1b1015a21fbf3593092,BHK4,2017-02-10 11:50:00,2,0,0.0,SEMI_FURNISHED,0,13.01044309,77.65174269,ANYONE,0,Banswadi,BOTH,24,2000,0,560043.0,34000,340000,IH,5,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c1b1015a21fdebc331cf,BHK2,2017-02-09 17:08:00,1,0,2.0,SEMI_FURNISHED,0,12.9196294,77.6666092,ANYONE,0,HSR Layout,FOUR_WHEELER,15,650,1,560102.0,16500,100000,AP,0,23,cat_above_5,11.0,cat_above_5
ff8081815a21c1b1015a2200b40e337c,BHK2,2017-02-10 15:52:00,2,1,3.0,FULLY_FURNISHED,1,12.97509572,77.7576357,FAMILY,1,Whitefield,BOTH,1,1214,1,560066.0,16000,100000,AP,8,8,cat_above_5,8.0,cat_above_5
ff8081815a21c1b1015a220c6f113b67,BHK2,2017-02-09 17:33:00,2,13,19.0,SEMI_FURNISHED,1,12.985012,77.752092,FAMILY,1,Kadugodi,BOTH,0,1220,1,560066.0,30000,200000,AP,1,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815a21c1b1015a2247afd86181,BHK2,2017-02-09 15:41:00,2,2,2.0,FULLY_FURNISHED,0,13.0440017,77.5175123,FAMILY,0,Prashanth Nagar,BOTH,0,1100,0,560040.0,20000,200000,IH,17,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c1b1015a228df4a410fc,BHK2,2017-02-09 17:44:00,2,2,19.0,NOT_FURNISHED,1,12.9092507,77.6634951,ANYONE,1,Harlur,BOTH,3,904,1,560102.0,25000,100000,AP,1,3,cat_3_to_5,3.0,cat_3_to_5
ff8081815a21c1b1015a22943805173e,BHK2,2017-02-09 19:50:00,2,1,3.0,SEMI_FURNISHED,0,12.96363898,77.53457435,FAMILY,0,Attiguppe,FOUR_WHEELER,15,800,0,560104.0,16500,150000,IF,15,7,cat_above_5,2.0,cat_1_to_2
ff8081815a21c1b1015a2296c6a2196a,BHK2,2017-02-09 18:19:00,2,1,2.0,SEMI_FURNISHED,0,13.0184435,77.6781215,ANYONE,0,Ramamurthy Nagar,BOTH,3,1300,0,560016.0,12000,150000,IH,0,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c1b1015a22986bec1b05,BHK3,2017-02-20 15:44:00,2,2,3.0,SEMI_FURNISHED,0,12.89504196,77.67427324,FAMILY,0,Kasavanahalli,FOUR_WHEELER,0,1200,0,560035.0,16000,160000,IF,6,2,cat_1_to_2,,
ff8081815a21c1b1015a229b61fd1cc7,BHK2,2017-03-27 15:25:00,1,0,2.0,SEMI_FURNISHED,0,12.9082396,77.6074088,ANYONE,0,BTM 2nd Stage,TWO_WHEELER,10,1200,0,560076.0,18000,100000,IH,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c1b1015a229d9e341e04,BHK2,2017-02-20 15:44:00,2,3,3.0,SEMI_FURNISHED,0,12.89551495,77.67425271,FAMILY,0,Kasavanahalli,NONE,0,700,0,560035.0,12000,100000,IF,4,5,cat_3_to_5,1.0,cat_1_to_2
ff8081815a21c1b1015a229fbb2c1ea7,BHK3,2017-02-19 08:48:00,2,2,4.0,SEMI_FURNISHED,0,13.03333265,77.57231305,FAMILY,0,Sanjaynagar,BOTH,15,1375,0,560094.0,25000,250000,AP,3,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c1b1015a22a0dc2c1f49,BHK1,2017-02-20 15:43:00,1,3,3.0,SEMI_FURNISHED,0,12.89506287,77.67380117,ANYONE,0,Choodasandra,TWO_WHEELER,0,500,0,560035.0,8000,80000,IF,5,4,cat_3_to_5,2.0,cat_1_to_2
ff8081815a21c1b1015a22bb218b2d11,BHK1,2017-02-25 13:14:00,1,0,2.0,SEMI_FURNISHED,0,12.92238983,77.63921643,ANYONE,0,Koramangala 1st Block,TWO_WHEELER,3,650,0,560034.0,13500,75000,AP,6,5,cat_3_to_5,3.0,cat_3_to_5
ff8081815a21c1b1015a22dbb1094871,BHK4,2017-02-10 14:19:00,3,3,3.0,SEMI_FURNISHED,0,12.92633868,77.52216753,ANYONE,0,RR Nagar,BOTH,7,4000,0,560098.0,40000,400000,IF,2,1,cat_1_to_2,,
ff8081815a21c1b1015a230af84f6d6c,BHK2,2017-02-10 14:23:00,2,1,5.0,SEMI_FURNISHED,0,12.94126448,77.62897815,ANYONE,0,Ejipura,FOUR_WHEELER,5,900,0,560047.0,18000,100000,AP,4,6,cat_above_5,4.0,cat_3_to_5
ff8081815a21c1b1015a2337e50b12c1,BHK2,2017-02-09 19:59:00,2,1,3.0,SEMI_FURNISHED,0,12.8745668,77.621393,ANYONE,1,Akshayanagar,BOTH,1,1200,0,560076.0,10000,50000,AP,4,4,cat_3_to_5,2.0,cat_1_to_2
ff8081815a21c1b1015a2382f3745d10,BHK1,2017-02-12 18:04:00,1,2,2.0,SEMI_FURNISHED,0,13.00090412,77.76270034,ANYONE,0,Kadugodi,TWO_WHEELER,0,500,0,560067.0,8000,50000,IF,8,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c1b1015a23b0291007e6,BHK2,2017-02-10 14:22:00,2,3,4.0,SEMI_FURNISHED,1,12.85053508,77.64944703,FAMILY,1,Electronics City Phase 1,BOTH,3,1000,0,560100.0,12000,100000,AP,4,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c1b1015a23b5c4760d8f,BHK2,2017-02-09 22:32:00,2,1,4.0,NOT_FURNISHED,1,13.0904197,77.6058877,FAMILY,1,Yelahanka,BOTH,2,710,1,560064.0,10000,800000,AP,1,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c1b1015a23b66ac10e24,BHK3,2017-02-10 11:39:00,2,1,4.0,SEMI_FURNISHED,0,12.95732114,77.71652086,FAMILY,1,Kundalahalli,BOTH,3,1200,0,560037.0,22000,150000,AP,8,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815a21c1b1015a23dc3b36308d,BHK1,2017-02-13 14:38:00,1,2,2.0,NOT_FURNISHED,0,12.90044357,77.5727422,ANYONE,0,JP Nagar,NONE,8,500,0,560078.0,6000,40000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c1b1015a24272cdf7694,BHK3,2017-02-10 09:35:00,3,8,13.0,SEMI_FURNISHED,1,13.0195377,77.72133602,ANYONE,1,Krishnarajapura,BOTH,1,1740,1,560049.0,25000,100000,AP,8,1,cat_1_to_2,,
ff8081815a21c1b1015a260b1bb85326,BHK2,2017-02-10 12:51:00,2,0,1.0,SEMI_FURNISHED,0,13.00742007,77.54716274,ANYONE,0,Mahalakshmi Layout,TWO_WHEELER,20,1200,0,,17000,150000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c1b1015a2622b9755e5f,BHK2,2017-02-10 16:30:00,2,2,3.0,SEMI_FURNISHED,0,13.0254021,77.6443056,FAMILY,0,Kalyan Nagar,TWO_WHEELER,2,950,0,560043.0,12000,100000,IF,5,5,cat_3_to_5,,
ff8081815a21c1b1015a2677ace011e9,BHK3,2017-02-10 12:50:00,3,1,2.0,FULLY_FURNISHED,0,13.0385429,77.6465875,FAMILY,0,"Vaddarapalya Hennur, Horamavu Agara Road, Hennur Gardens",TWO_WHEELER,8,1710,0,560043.0,18000,180000,AP,1,1,cat_1_to_2,,
ff8081815a21c1b1015a26a9901033a3,BHK1,2017-02-10 14:09:00,1,0,2.0,SEMI_FURNISHED,0,12.95869846,77.6608942,ANYONE,0,Murugeshpalya,BOTH,15,900,0,560017.0,20000,150000,IF,4,12,cat_above_5,12.0,cat_above_5
ff8081815a21c1b1015a26b4dc033c7f,BHK2,2017-03-16 12:57:00,2,3,4.0,SEMI_FURNISHED,0,12.99963354,77.62116894,FAMILY,1,Pulikeshi Nagar,BOTH,7,1324,0,560005.0,27000,200000,AP,7,5,cat_3_to_5,2.0,cat_1_to_2
ff8081815a21c1b1015a26d680ac51fc,BHK1,2017-02-10 13:40:00,1,2,4.0,SEMI_FURNISHED,0,12.89898031,77.64131862,ANYONE,0,Bommanahalli,TWO_WHEELER,8,400,0,560068.0,7000,30000,IF,4,4,cat_3_to_5,4.0,cat_3_to_5
ff8081815a21c1b1015a26ed1b3562a8,BHK2,2017-02-26 18:09:00,2,3,4.0,SEMI_FURNISHED,1,13.01567266,77.66340777,ANYONE,1,Ramamurthy Nagar,BOTH,10,1350,1,560016.0,18000,180000,AP,9,1,cat_1_to_2,,
ff8081815a21c1b1015a26fc51bf6b13,BHK2,2017-02-12 17:14:00,2,11,15.0,SEMI_FURNISHED,1,13.0431638,77.5003091,FAMILY,1,Nagasandra,FOUR_WHEELER,3,1200,1,560073.0,14000,140000,AP,1,6,cat_above_5,2.0,cat_1_to_2
ff8081815a21c450015a21cbbe4c07ef,BHK1,2017-02-11 13:45:00,1,1,2.0,SEMI_FURNISHED,0,12.91263111,77.51320824,ANYONE,0,Rajarajeshwarinagar,BOTH,0,580,0,560098.0,7000,70000,IF,8,1,cat_1_to_2,,
ff8081815a21c450015a21dfa736200a,BHK2,2017-02-09 16:34:00,2,1,4.0,SEMI_FURNISHED,0,12.83204899,77.66590259,ANYONE,1,Electronics City,FOUR_WHEELER,2,965,0,560100.0,15000,50000,AP,4,1,cat_1_to_2,,
ff8081815a21c450015a220c8ea74a3f,BHK2,2017-02-09 16:42:00,2,1,3.0,SEMI_FURNISHED,0,13.00651189,77.62430671,FAMILY,1,Cooke Town,BOTH,1,1000,0,560084.0,26500,200000,AP,5,4,cat_3_to_5,2.0,cat_1_to_2
ff8081815a21c450015a225748a4046a,BHK2,2017-02-12 16:32:00,1,1,2.0,SEMI_FURNISHED,0,12.92523601,77.64749845,ANYONE,0,Koramangala,TWO_WHEELER,5,800,0,560034.0,15500,75000,IF,0,5,cat_3_to_5,3.0,cat_3_to_5
ff8081815a21c450015a225e35e70b38,BHK2,2017-02-09 17:52:00,2,2,10.0,SEMI_FURNISHED,1,12.9793807,77.7914694,FAMILY,1,Samethanahalli,BOTH,1,808,0,560067.0,12500,60000,AP,9,1,cat_1_to_2,,
ff8081815a21c450015a22950e683833,BHK3,2017-02-10 20:50:00,3,1,1.0,NOT_FURNISHED,0,12.9756762,77.6778473,ANYONE,0,Malleshpalya,BOTH,7,1360,0,560075.0,20000,200000,IH,0,2,cat_1_to_2,,
ff8081815a21c450015a22b870c75b5a,BHK2,2017-02-11 20:02:00,1,0,3.0,NOT_FURNISHED,0,13.0357695,77.5970222,FAMILY,0,Hebbal,FOUR_WHEELER,3,900,0,560077.0,12000,100000,IF,4,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c450015a22ca86ef74c0,BHK2,2017-02-10 18:17:00,2,2,3.0,SEMI_FURNISHED,0,12.9719161,77.5298856,FAMILY,0,Vijaya Nagar,FOUR_WHEELER,2,700,0,560040.0,18000,180000,IF,6,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c450015a2364d5420849,BHK2,2017-02-11 16:41:00,2,1,2.0,SEMI_FURNISHED,0,12.90788961,77.64557094,FAMILY,0,HSR Layout,TWO_WHEELER,12,600,0,560102.0,13500,100000,IF,0,4,cat_3_to_5,4.0,cat_3_to_5
ff8081815a21c450015a237344731813,BHK2,2017-02-09 21:18:00,2,0,1.0,SEMI_FURNISHED,0,12.93605567,77.61353676,FAMILY,0,Koramangala,TWO_WHEELER,13,800,0,560095.0,24000,100000,IF,4,4,cat_3_to_5,2.0,cat_1_to_2
ff8081815a21c450015a23749c3f19d4,BHK4,2017-02-10 12:00:00,4,0,2.0,SEMI_FURNISHED,0,12.94343714,77.54377678,ANYONE,0,Banashankari,NONE,10,1800,0,560085.0,30000,360000,IH,4,1,cat_1_to_2,,
ff8081815a21c450015a2392a4ff3815,BHK3,2017-02-14 15:18:00,3,2,5.0,SEMI_FURNISHED,1,12.87452725,77.64179971,FAMILY,1,Begur,BOTH,2,1610,1,560068.0,20000,130000,AP,8,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c450015a23ab38be50d8,BHK2,2017-02-10 11:58:00,2,1,4.0,SEMI_FURNISHED,0,12.94541762,77.62538359,ANYONE,0,Ejipura,TWO_WHEELER,5,750,0,560047.0,13000,100000,IF,5,4,cat_3_to_5,2.0,cat_1_to_2
ff8081815a21c450015a23b6c9035c34,RK1,2017-02-10 11:58:00,1,3,4.0,SEMI_FURNISHED,0,12.94543331,77.62528435,ANYONE,0,Ejipura,TWO_WHEELER,0,200,0,560047.0,6000,30000,IF,3,7,cat_above_5,5.0,cat_3_to_5
ff8081815a21c450015a242e900f4770,BHK2,2017-02-12 11:55:00,2,2,2.0,SEMI_FURNISHED,0,12.90679738,77.58930305,FAMILY,0,JP Nagar,BOTH,6,1200,0,560078.0,20000,200000,IF,8,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c450015a25bd80a21467,BHK1,2017-02-10 09:06:00,2,0,2.0,SEMI_FURNISHED,0,12.9402346,77.6289117,ANYONE,0,Ejipura,TWO_WHEELER,7,600,0,560047.0,10000,50000,IF,6,9,cat_above_5,7.0,cat_above_5
ff8081815a21c450015a25c63ff018fc,BHK3,2017-02-22 16:02:00,4,2,3.0,SEMI_FURNISHED,1,12.95964959,77.74171635,FAMILY,1,Whitefield,BOTH,1,2660,1,560066.0,32000,300000,AP,30,5,cat_3_to_5,3.0,cat_3_to_5
ff8081815a21c450015a25fac14c2c66,BHK1,2017-02-10 09:27:00,1,3,3.0,SEMI_FURNISHED,0,12.9394137,77.6952031,ANYONE,0,Kadubeesanahalli,TWO_WHEELER,8,800,0,560103.0,10000,20000,IF,0,23,cat_above_5,12.0,cat_above_5
ff8081815a21c450015a265f885868d6,BHK1,2017-02-10 10:54:00,1,2,2.0,SEMI_FURNISHED,0,13.0184435,77.6781215,FAMILY,0,Ramamurthy Nagar,TWO_WHEELER,0,600,0,560016.0,9000,90000,IF,5,2,cat_1_to_2,,
ff8081815a21c450015a268278f60a15,BHK2,2017-02-10 15:13:00,2,1,4.0,NOT_FURNISHED,0,12.98142436,77.6669025,FAMILY,0,Hebbal,BOTH,10,1100,0,560093.0,18000,100000,IF,6,3,cat_3_to_5,1.0,cat_1_to_2
ff8081815a21c450015a26887f97103f,BHK1,2017-02-10 13:28:00,1,3,3.0,NOT_FURNISHED,0,12.93309045,77.5668907,ANYONE,0,Thyagaraja Nagar,BOTH,5,300,0,560028.0,5500,50000,IF,0,2,cat_1_to_2,,
ff8081815a21c450015a2691fa461a2d,BHK2,2017-02-10 15:35:00,2,0,3.0,SEMI_FURNISHED,0,12.94898118,77.71452112,FAMILY,1,Munnekollal,BOTH,3,1245,0,560037.0,18000,100000,AP,4,21,cat_above_5,14.0,cat_above_5
ff8081815a21c450015a26cd5c9b47be,BHK2,2017-02-12 17:37:00,2,2,2.0,SEMI_FURNISHED,0,13.03904123,77.62456855,FAMILY,0,HBR Layout,BOTH,1,1200,0,560045.0,16000,160000,IF,8,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815a21c450015a26d63dc94eb7,RK1,2017-02-10 17:46:00,1,1,1.0,NOT_FURNISHED,0,12.97375803,77.65117706,ANYONE,0,HAL,BOTH,10,200,0,560017.0,3500,20000,IH,1,7,cat_above_5,4.0,cat_3_to_5
ff8081815a21c450015a26e04db95a9f,BHK2,2017-02-11 19:02:00,1,2,3.0,SEMI_FURNISHED,0,13.03851905,77.58996811,ANYONE,0,Hebbal,BOTH,10,750,0,560032.0,10000,100000,IF,6,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c450015a26ea3ed86064,BHK2,2017-02-12 17:43:00,2,1,14.0,FULLY_FURNISHED,1,13.0350398,77.63970456,COMPANY,1,Hennur Gardens,NONE,0,1200,1,560043.0,25000,15000,AP,1,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a21c450015a26f6707368ae,BHK2,2017-02-11 10:26:00,2,3,3.0,FULLY_FURNISHED,0,12.90083843,77.65506595,FAMILY,1,Harlur,BOTH,3,1336,1,560068.0,28000,280000,AP,22,6,cat_above_5,5.0,cat_3_to_5
ff8081815a21c450015a271dd8b60857,BHK1,2017-02-10 16:20:00,1,0,4.0,SEMI_FURNISHED,0,13.05841059,77.64247168,ANYONE,0,K Narayanpura,TWO_WHEELER,1,800,0,560077.0,6500,20000,IF,6,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a271e9c015a272500800513,BHK2,2017-02-10 15:52:00,2,1,2.0,SEMI_FURNISHED,0,12.97316568,77.60878378,FAMILY,0,Ashok Nagar,TWO_WHEELER,12,960,0,560001.0,18000,300000,IF,5,1,cat_1_to_2,,
ff8081815a271e9c015a272a9c4c0c08,BHK1,2017-02-10 14:54:00,1,1,2.0,SEMI_FURNISHED,0,12.83564325,77.67819841,ANYONE,0,Electronic City,TWO_WHEELER,0,400,0,560100.0,5000,10000,IF,0,6,cat_above_5,4.0,cat_3_to_5
ff8081815a271e9c015a272c5d6b0da2,RK1,2017-02-10 14:51:00,1,3,3.0,NOT_FURNISHED,0,12.96762606,77.60601713,BACHELOR,0,Richmond Town,TWO_WHEELER,10,100,0,566025.0,7500,37500,IF,0,3,cat_3_to_5,1.0,cat_1_to_2
ff8081815a271e9c015a273255fe130e,RK1,2017-02-10 14:55:00,1,0,3.0,SEMI_FURNISHED,0,12.91385094,77.61035513,ANYONE,0,BTM 2nd Stage,TWO_WHEELER,0,200,0,560076.0,6000,25000,IF,0,13,cat_above_5,9.0,cat_above_5
ff8081815a271e9c015a273a92a91a7e,BHK2,2017-02-10 14:59:00,2,1,2.0,SEMI_FURNISHED,0,12.91393264,77.61022303,ANYONE,0,BTM 2nd Stage,TWO_WHEELER,5,700,0,560076.0,15500,60000,IF,0,5,cat_3_to_5,4.0,cat_3_to_5
ff8081815a271e9c015a2746303f2493,BHK2,2017-02-10 20:50:00,2,1,2.0,SEMI_FURNISHED,0,12.92783459,77.55190516,FAMILY,0,Kathriguppe,BOTH,0,1125,0,560085.0,15000,150000,IF,3,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815a271e9c015a274bdfca2b2c,BHK1,2017-02-11 12:25:00,1,0,0.0,SEMI_FURNISHED,0,12.99571871,77.53138096,FAMILY,0,Basaveshwara Nagar,TWO_WHEELER,20,400,0,560079.0,7500,75000,IH,0,1,cat_1_to_2,,
ff8081815a271e9c015a2758e0e8383d,BHK2,2017-02-10 15:15:00,1,0,0.0,SEMI_FURNISHED,0,13.02814294,77.69136261,FAMILY,0,Varanasi,BOTH,4,1200,0,560049.0,10000,100000,IH,6,1,cat_1_to_2,,
ff8081815a271e9c015a275c40a93b46,BHK1,2017-02-10 20:50:00,1,1,2.0,SEMI_FURNISHED,0,12.99498688,77.57157985,FAMILY,0,Malleshwaram West,TWO_WHEELER,20,400,0,560003.0,11000,100000,IF,0,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815a271e9c015a277b58a559a8,BHK3,2017-02-10 15:46:00,3,1,2.0,SEMI_FURNISHED,0,12.93922939,77.57134046,FAMILY,0,Basavanagudi,BOTH,20,1500,0,560004.0,30000,300000,IF,0,1,cat_1_to_2,,
ff8081815a271e9c015a278e56276cc8,BHK3,2017-02-10 16:17:00,3,2,0.0,SEMI_FURNISHED,0,12.91105928,77.64203771,ANYONE,0,HSR Layout,BOTH,16,2100,0,560102.0,40000,400000,IH,4,3,cat_3_to_5,2.0,cat_1_to_2
ff8081815a271e9c015a2790b5ad6eb4,RK1,2017-02-11 23:33:00,1,3,3.0,SEMI_FURNISHED,0,12.97038911,77.64989765,ANYONE,0,New Tippasandra,TWO_WHEELER,5,220,0,560075.0,11500,60000,IF,6,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a271e9c015a279129256f32,BHK2,2017-02-11 23:11:00,1,1,2.0,NOT_FURNISHED,0,12.94763227,77.56203311,ANYONE,0,Kempegowda Nagar,TWO_WHEELER,20,600,0,560019.0,7500,60000,IH,10,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a271e9c015a2795c03572b8,RK1,2017-02-13 21:03:00,1,3,3.0,NOT_FURNISHED,0,12.99968648,77.54097317,ANYONE,0,Basaveshwar Nagar,NONE,6,150,0,560079.0,4000,30000,IF,0,3,cat_3_to_5,,
ff8081815a271e9c015a279a9c657736,BHK1,2017-02-10 20:50:00,1,0,2.0,SEMI_FURNISHED,0,12.9258554,77.5547836,FAMILY,0,BSK 3rd Stage,TWO_WHEELER,2,500,0,560085.0,10000,50000,IF,0,1,cat_1_to_2,,
ff8081815a271e9c015a279f34467b0a,RK1,2017-02-10 16:17:00,1,2,2.0,SEMI_FURNISHED,0,12.98489073,77.61702288,ANYONE,0,Ulsoor,TWO_WHEELER,5,350,0,560042.0,5500,20000,IF,0,7,cat_above_5,3.0,cat_3_to_5
ff8081815a271e9c015a27a12e717cd6,BHK1,2017-02-10 16:24:00,1,0,3.0,SEMI_FURNISHED,0,12.96596868,77.70278011,ANYONE,0,Marathahalli,TWO_WHEELER,1,700,0,560037.0,14000,140000,AP,6,4,cat_3_to_5,2.0,cat_1_to_2
ff8081815a271e9c015a27a5f90d01d0,RK1,2017-02-10 20:50:00,1,0,1.0,NOT_FURNISHED,0,12.92586324,77.55477824,ANYONE,0,BSK 3rd Stage,TWO_WHEELER,1,200,0,560085.0,4500,50000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815a271e9c015a27a6a12c026d,BHK2,2017-02-10 16:26:00,1,1,3.0,SEMI_FURNISHED,0,12.94175295,77.61576178,ANYONE,0,Koramangala 8th Block,NONE,7,600,0,560095.0,14000,100000,IF,0,4,cat_3_to_5,1.0,cat_1_to_2
ff8081815a271e9c015a27a9f9d50625,BHK3,2017-02-10 17:20:00,2,2,7.0,SEMI_FURNISHED,1,12.90837901,77.6241209,FAMILY,1,BTM 3rd Stage,FOUR_WHEELER,1,1400,0,560068.0,27000,100000,AP,6,6,cat_above_5,2.0,cat_1_to_2
